time,open,high,low,close,volume,MFI,RSI
2023-03-13,32.8,32.8,32.3,32.3,2900,12.01881664376377,39.417309888045345
2023-03-14,32.4,32.4,31.2,31.2,3000,14.362101255660207,33.43365232406535
2023-03-15,31.5,31.5,31.0,31.0,1011,17.78664337008864,32.46856882616542
2023-03-16,31.0,31.0,29.0,29.0,3007,5.490572173938503,24.768894253469952
2023-03-17,29.0,29.3,29.0,29.3,3300,6.577459772881312,27.544492283822194
2023-03-20,29.0,29.0,28.8,28.8,1200,10.37010412833618,25.833766916365136
2023-03-21,28.9,28.9,28.9,28.9,5,17.427648791343742,26.812795477935595
2023-03-22,29.2,30.5,29.2,30.5,1100,4.1049219346054,40.374794151719115
2023-03-23,30.0,31.9,30.0,31.5,16200,43.15901243249,46.98685455527661
2023-03-24,30.5,34.9,30.5,34.9,11100,61.55520808672528,62.29617547285685
2023-03-27,35.0,36.8,33.6,36.8,11615,70.6767716330885,67.87863642753328
2023-03-28,36.0,36.0,35.0,35.0,1900,72.61835498199645,58.97064564729114
2023-03-29,35.2,36.0,35.2,35.9,12400,77.89486369255143,61.678607947466695
2023-03-30,36.0,36.1,35.0,36.0,12115,77.67124118908171,61.978880067347525
2023-03-31,36.6,37.5,35.0,37.5,29700,87.3465040878711,66.25071316067164
2023-04-03,36.5,36.5,36.0,36.0,610,89.33423805356321,59.09982113330209
2023-04-04,36.0,37.5,36.0,37.5,16913,91.83762088309375,63.35896297028641
2023-04-05,36.1,38.0,36.1,37.0,27349,95.32912307548041,61.07583761973628
2023-04-06,37.3,38.5,37.0,38.5,25204,97.77898467594184,65.13483992124127
2023-04-07,37.7,39.0,37.7,38.5,67570,98.9036525959852,65.13483992124127
2023-04-10,39.0,40.1,39.0,39.0,1207,98.909999290971,66.4859030906625
2023-04-11,39.4,39.4,37.5,37.5,5205,96.5540957854661,59.08829396209808
2023-04-12,38.1,38.1,38.1,38.1,115,96.27875137759078,60.95950100309531
2023-04-13,38.0,38.9,38.0,38.0,1800,96.12974431111972,60.46313917286403
2023-04-14,38.0,38.0,38.0,38.0,405,95.69796635805368,60.46313917286403
2023-04-17,38.0,39.4,38.0,39.3,7053,96.73209492038109,64.78612233622147
2023-04-18,38.0,38.0,37.7,37.7,1900,95.53004204945303,56.58548318023962
2023-04-19,37.6,37.6,35.2,35.6,7263,92.06985570420709,47.997883377006715
2023-04-20,36.1,36.1,36.0,36.0,5520,87.82948654405685,49.56788229733949
2023-04-21,36.0,36.0,36.0,36.0,403,87.93400087098073,49.56788229733949
2023-04-24,36.0,36.0,34.8,34.8,1403,85.87325926292229,44.856048460981405
2023-04-25,34.1,35.0,33.6,33.6,4251,80.41909694681955,40.690542457455486
2023-04-26,35.9,35.9,33.9,33.9,200,75.70864396121436,42.1372167504565
2023-04-27,33.8,33.8,33.8,33.8,200,29.145940162719597,41.771462048983196
2023-04-28,34.0,34.0,33.8,34.0,1303,28.9741586530221,42.84009907512014
2023-05-04,34.0,34.0,34.0,34.0,503,34.87752659383629,42.84009907512014
2023-05-05,34.0,34.0,34.0,34.0,1201,35.00752142104285,42.84009907512014
2023-05-08,34.0,34.0,34.0,34.0,1,30.958608947712463,42.84009907512014
2023-05-09,36.0,36.0,36.0,36.0,100,31.62081792965911,54.15655239305399
2023-05-10,36.0,36.0,36.0,36.0,1,8.754881803159975,54.15655239305399
2023-05-11,36.0,36.0,36.0,36.0,0,9.5947701918532,54.15655239305399
2023-05-12,36.0,36.0,36.0,36.0,0,14.773685528285569,54.15655239305399
2023-05-15,36.0,36.0,36.0,36.0,0,25.001775138866904,54.15655239305399
2023-05-16,34.0,34.0,34.0,34.0,101,26.004100002606535,42.08701962428842
2023-05-17,34.1,36.0,34.0,34.1,1601,45.108610267570526,42.77375494788528
2023-05-18,35.5,35.5,35.5,35.5,0,92.5904479239226,51.45311252561943
2023-05-19,34.0,34.1,33.0,33.3,3533,48.401007244171005,40.944079224700836
2023-05-22,33.5,33.5,33.5,33.5,600,53.60353930512691,42.101811369692626
2023-05-23,33.5,33.5,32.3,32.3,5602,24.016295549796183,37.36829519540414
2023-05-24,33.2,33.3,32.0,32.0,2919,16.55330558437467,36.27040187234827
2023-05-25,32.1,33.5,32.1,33.5,368,18.619542198892873,44.9753958229864
2023-05-26,33.0,33.0,30.4,30.4,1217,17.280199796140778,34.490170768382654
2023-05-29,31.3,31.3,31.3,31.3,116,17.285015783802848,38.94078046844427
2023-05-30,31.7,31.7,31.3,31.3,12300,52.211000524215855,38.94078046844427
2023-05-31,31.4,31.5,31.3,31.4,34900,23.766770955201224,39.47069470771971
2023-06-01,31.4,34.1,31.4,32.0,10200,34.55258897374321,42.68479990775895
2023-06-02,32.1,32.2,32.0,32.0,2700,33.32128696434795,42.68479990775895
2023-06-05,33.0,33.0,33.0,33.0,100,33.458957534858925,48.01997858207849
2023-06-06,34.0,34.0,33.0,33.0,400,32.28209381555999,48.01997858207849
2023-06-07,33.5,33.5,32.7,32.7,600,32.01681128567674,46.51354759158625
2023-06-08,33.1,33.1,33.1,33.1,0,33.670790614861275,48.819016788625284
2023-06-09,33.1,33.1,33.1,33.1,400,33.083128638945695,48.819016788625284
2023-06-12,33.5,33.5,33.0,33.0,3800,39.63701419433275,48.21642951785814
2023-06-13,33.4,33.4,33.0,33.0,3203,39.432797756286455,48.21642951785814
2023-06-14,33.2,33.2,32.0,32.0,3400,37.24399088478984,42.1784588538324
2023-06-15,32.5,32.5,32.5,32.5,200,38.04117717270559,45.83104995631293
2023-06-16,32.0,32.0,32.0,32.0,1000,37.41891638117837,42.91179038988597
2023-06-19,31.9,32.0,31.9,32.0,500,24.68557476697383,42.91179038988597
2023-06-20,32.0,32.0,32.0,32.0,0,56.462925824239285,42.91179038988597
2023-06-21,32.0,32.0,32.0,32.0,2600,28.69715187020141,42.911790389885965
2023-06-22,32.0,32.0,31.9,31.9,1500,31.004299586198258,42.18888791404133
2023-06-23,31.1,31.1,31.0,31.0,20339,13.152954706375766,36.26721427578828
2023-06-26,31.0,31.0,30.9,31.0,9200,9.599948001891292,36.26721427578828
2023-06-27,31.0,31.0,30.8,30.8,10400,7.880462579189384,35.00106614825751
2023-06-28,31.0,31.0,31.0,31.0,1201,9.875603880729372,37.35629147255035
2023-06-29,31.0,31.0,30.6,30.6,2200,9.5018731708806,34.65190922573299
2023-06-30,30.5,31.0,30.5,30.9,4351,9.904156956693399,38.261879861441244
2023-07-03,30.9,30.9,30.7,30.9,2100,13.831050486410291,38.26187986144124
2023-07-04,30.9,30.9,30.9,30.9,3602,20.16625893568677,38.26187986144124
2023-07-05,30.6,32.4,30.6,30.9,14352,36.25281763268561,38.26187986144124
2023-07-06,30.9,31.0,30.8,30.8,16685,29.719327010670142,37.337119815607345
2023-07-07,31.0,31.1,30.2,30.2,10401,26.716380013275824,32.29378664233009
2023-07-10,30.3,30.9,30.2,30.9,2501,28.55436388843502,42.11711165521954
2023-07-11,30.3,31.0,30.1,30.3,7810,26.492969308362873,37.142703738919266
2023-07-12,30.3,30.4,29.6,29.6,5800,25.522505249667702,32.34319094731573
2023-07-13,30.0,31.3,30.0,30.1,1410,32.33796737591011,38.460164693942154
2023-07-14,31.3,31.3,30.2,31.0,5127,39.69455897744113,47.63724949978182
2023-07-17,31.0,31.0,30.7,30.7,1600,44.12507580442232,45.21671725013821
2023-07-18,30.7,30.7,30.5,30.5,3001,41.66313754824909,43.62525762841756
2023-07-19,30.4,30.4,30.1,30.2,2200,41.68155808555043,41.278355778141986
2023-07-20,31.4,31.4,30.2,30.2,4200,41.5525672960939,41.278355778141986
2023-07-21,30.7,30.8,30.5,30.6,3905,42.816568250690814,45.78817423689771
2023-07-24,30.7,31.3,30.7,30.7,5635,44.19811835660897,46.88639914645649
2023-07-25,30.8,30.8,30.0,30.8,9100,28.821015913302418,48.02040381068873
2023-07-26,30.2,30.2,30.0,30.0,1060,35.97778102414226,40.55971885048171
2023-07-27,30.8,31.0,30.3,30.9,11900,53.44282134000994,49.97580107547004
2023-07-28,31.0,31.0,30.5,31.0,5100,55.250457608093654,50.90638716124531
2023-07-31,30.7,30.7,30.6,30.7,3304,59.14525640611979,48.020313940921305
2023-08-01,30.6,31.0,30.6,30.8,5712,68.12776671121915,49.05708365242485
2023-08-02,30.9,31.1,30.8,30.8,8008,71.1658569477525,49.05708365242485
2023-08-03,31.1,31.1,30.8,31.0,1809,69.72551260989624,51.309716013845936
2023-08-04,31.0,31.1,30.0,30.0,17600,56.345819067175825,41.44227036798427
2023-08-07,31.0,31.0,30.0,30.5,14403,64.81106188407855,46.93706066750334
2023-08-08,30.9,31.0,30.1,31.0,21027,72.63352521768311,51.80712208013638
2023-08-09,31.1,34.4,31.1,33.3,43735,80.16479298375897,66.86997923586517
2023-08-10,33.2,33.8,32.2,32.3,9920,74.4470122480087,58.33314694655306
2023-08-11,32.8,33.0,31.4,31.6,22305,63.99920300017084,53.21210079628474
2023-08-14,33.5,33.6,32.0,32.9,36265,73.43913248931302,60.20013302853094
2023-08-15,33.3,33.3,32.3,32.5,15014,68.5413872615457,57.36128871284193
2023-08-16,35.8,35.8,32.8,33.5,4900,67.605068678706,62.16485923782837
2023-08-17,32.8,32.8,31.8,32.0,8504,64.13425947118044,52.593602547139824
2023-08-18,31.1,31.4,30.9,30.9,14910,60.8942593525507,46.891860296169796
2023-08-21,30.9,31.0,30.1,30.3,5900,58.40708569628599,44.0844655087811
2023-08-22,30.5,30.5,29.9,30.5,5300,55.62869719356217,45.26089830067008
2023-08-23,30.5,31.0,30.1,30.1,4100,56.05461376934898,43.298780902527795
2023-08-24,30.5,30.5,30.2,30.5,1900,60.58390755789783,45.8278604606798
2023-08-25,30.5,30.8,30.2,30.7,9500,59.67610729469799,47.098415441828486
2023-08-28,30.7,30.7,30.4,30.4,2490,54.492457210444265,45.37912390947805
2023-08-29,30.4,31.1,30.4,30.6,7311,42.66937807039321,46.77407778358507
2023-08-30,30.9,30.9,30.3,30.4,6201,43.94362651502604,45.5220676363733
2023-08-31,30.8,30.8,30.6,30.8,8900,55.32209345598857,48.491647136236246
2023-09-05,30.8,31.0,30.7,30.9,7801,41.86688489783587,49.23663540114883
2023-09-06,31.0,31.0,30.3,30.5,6421,46.17810292795433,46.34890952180271
2023-09-07,30.5,30.5,29.9,30.0,36619,30.39179293696128,42.95734759228881
2023-09-08,30.2,30.8,29.9,30.0,37324,49.0695818263189,42.95734759228881
2023-09-11,30.1,31.0,30.0,30.0,11750,58.066043896518664,42.95734759228881
2023-09-12,29.8,30.0,29.8,30.0,4701,58.56918021737498,42.95734759228881
2023-09-13,30.9,30.9,30.0,30.0,1756,61.20915753706872,42.95734759228881
2023-09-14,30.1,30.1,29.8,30.0,7939,56.90928954096086,42.95734759228881
2023-09-15,30.0,30.0,29.6,29.8,3305,55.693343466351635,41.08159473568777
2023-09-18,30.5,30.5,29.8,29.8,1902,53.33175030056041,41.08159473568777
2023-09-19,29.7,29.8,29.4,29.4,4701,52.57618001890087,37.30338736404882
2023-09-20,29.7,29.7,29.6,29.6,2205,50.81325291587031,40.26171282310151
2023-09-21,29.6,29.6,29.5,29.5,1300,52.670783474800714,39.26412198574672
2023-09-22,29.5,29.5,27.2,28.9,12500,45.13758575641521,33.8454116141714
2023-09-25,28.5,28.5,28.0,28.5,2000,41.22306973694006,30.794263475018553
2023-09-26,28.3,28.3,27.3,27.3,1103,42.994933089352386,23.848369821495453
2023-09-27,27.3,27.3,26.0,27.0,6500,56.62165673571156,22.483038644314192
2023-09-28,26.0,26.6,25.9,26.6,13425,24.6542933171025,20.775195978892967
2023-09-29,26.6,26.7,26.6,26.6,1300,11.451456367777268,20.775195978892967
2023-10-02,26.7,29.6,26.7,28.6,1411,14.417123697023442,45.00134142152659
2023-10-03,28.3,28.5,24.6,26.0,2920,11.198091170517415,31.51120822295566
2023-10-04,26.0,27.8,26.0,27.8,1600,15.369766693125726,44.02216953667863
2023-10-05,27.9,27.9,27.5,27.5,1800,19.144336225066922,42.624626483843244
2023-10-06,27.8,27.8,27.0,27.7,1600,15.511219675581543,43.903198737978336
2023-10-09,26.5,27.2,26.0,26.0,7200,14.999858679722067,36.464832153737454
2023-10-10,26.3,26.3,25.3,25.3,10400,9.558634097261844,33.91666257262122
2023-10-11,26.3,26.5,26.2,26.5,500,10.460608868788938,41.467868856963406
2023-10-12,26.4,28.6,26.4,28.5,2410,17.218486252038176,51.42949841730543
2023-10-13,27.3,27.8,26.5,27.5,5400,16.200130810568652,47.1120902228168
2023-10-16,27.2,27.5,27.2,27.5,600,17.43346409035327,47.112090222816796
2023-10-17,27.3,27.5,27.3,27.5,3900,25.615334457442614,47.112090222816796
2023-10-18,27.8,27.8,27.6,27.6,5000,41.29214818535055,47.66086158819545
2023-10-19,26.9,28.0,26.9,28.0,10700,31.771009044415692,49.90018013846279
2023-10-20,24.5,27.9,24.5,27.9,3600,28.04352947265096,49.331926692392045
2023-10-23,27.9,27.9,27.9,27.9,3300,33.64809669190089,49.331926692392045
2023-10-24,27.5,28.3,27.5,28.3,1500,33.585806172811914,51.87433926714212
2023-10-25,28.0,28.0,28.0,28.0,1800,30.39643452569041,49.85385116576946
2023-10-26,27.9,27.9,27.9,27.9,300,31.103889387877302,49.16640982676237
2023-10-27,28.5,28.5,28.1,28.1,319,35.94366460271699,50.63260512004723
2023-10-30,24.6,25.0,24.5,24.6,15200,33.26133853514298,32.8020528787838
2023-10-31,25.0,25.8,22.0,22.0,14800,26.36985819823626,25.59212582913672
2023-11-01,22.7,22.7,22.5,22.5,3700,22.416417655193783,28.831770277878007
2023-11-02,25.3,25.8,25.3,25.8,1000,25.55620041183343,45.65077896355278
2023-11-03,25.8,25.8,25.6,25.6,900,25.849349818193176,44.9573284616968
2023-11-06,26.5,26.5,26.5,26.5,400,21.367904644547295,48.73144696012291
2023-11-07,26.5,26.5,26.5,26.5,210,13.89995531220319,48.73144696012291
2023-11-08,26.3,26.5,23.5,23.5,1000,17.07983475132569,38.520685204301515
2023-11-09,23.5,24.1,23.5,24.1,446,18.410914764774674,41.17542706598086
2023-11-10,23.7,24.5,22.0,24.5,2200,10.417380267268953,42.9442569603345
2023-11-13,24.5,24.5,24.5,24.5,2500,12.011629460785727,42.9442569603345
2023-11-14,24.4,24.4,24.4,24.4,400,12.481807564964384,42.57308786098667
2023-11-15,25.0,25.0,24.5,25.0,2500,17.553405971468266,45.610592711521896
2023-11-16,24.6,24.6,24.6,24.6,300,16.753551768260962,43.94190961696816
2023-11-17,24.5,25.0,24.5,24.5,800,27.55205691623331,43.513306888009524
2023-11-20,25.0,25.0,24.9,24.9,500,53.35261509754855,45.790984234266425
2023-11-21,26.9,26.9,26.9,26.9,101,67.58310746121883,55.46125647075097
2023-11-22,25.9,26.8,25.9,26.8,1030,59.31505894056645,54.93358958011377
2023-11-23,26.7,26.7,26.6,26.6,600,58.399783290514875,53.83049390012284
2023-11-24,23.4,23.5,23.4,23.5,207,56.06785199668713,40.31671694962602
2023-11-27,26.4,26.4,26.4,26.4,106,56.459945065173045,52.36434410627198
2023-11-28,26.4,26.4,26.4,26.4,10,61.24555854122606,52.36434410627198
2023-11-29,25.7,25.7,23.7,23.7,600,60.417699773055034,42.9933576440282
2023-11-30,24.6,25.0,24.6,25.0,1100,76.17819816701468,47.83398423489157
2023-12-01,25.9,25.9,25.5,25.5,244,70.03616049012865,49.60638910121519
2023-12-04,25.7,26.2,25.7,26.0,2000,78.80295760547159,51.38519474698168
2023-12-05,26.0,26.0,26.0,26.0,100,72.3695858596218,51.385194746981696
2023-12-06,26.0,26.0,26.0,26.0,159,75.20130258826325,51.385194746981696
2023-12-07,25.5,25.5,25.0,25.0,1111,62.03296552560356,47.22151795166184
2023-12-08,24.7,24.7,24.2,24.4,12104,22.835688463276853,44.87214601255552
2023-12-11,25.0,25.0,24.2,25.0,1600,28.337011734410012,47.67564498182315
2023-12-12,25.0,26.0,25.0,26.0,17230,63.17461876529858,52.052191133488044
2023-12-13,24.5,27.0,24.5,27.0,18736,75.59508024690787,56.01427837121462
2023-12-14,26.0,30.0,25.5,30.0,16790,82.0027011099411,65.2827230193893
2023-12-15,30.0,32.5,27.7,28.0,46831,89.60252088982043,56.70434977654764
2023-12-18,29.0,32.0,28.2,32.0,23600,91.49772367493253,66.25496312757319
2023-12-19,29.1,31.5,28.5,31.0,22131,78.53675830148717,62.540685792208905
2023-12-20,31.0,31.0,28.0,28.0,2208,77.33485417794189,52.950408496999614
2023-12-21,30.9,31.5,30.9,31.5,15005,79.37986424768758,60.55083279742369
2023-12-22,31.3,31.4,31.2,31.4,20000,81.45511075104275,60.251354445827964
2023-12-25,31.3,31.3,31.3,31.3,35,81.43103535481644,59.93213470279584
2023-12-26,28.5,31.0,27.0,28.3,22391,73.17533423548637,51.172852925554324
2023-12-27,28.3,31.3,28.3,30.8,27233,76.54211685855196,56.83457110833789
2023-12-28,31.0,31.0,30.5,30.5,305,79.87411326233764,55.995486318228075
2023-12-29,30.6,32.9,30.6,32.5,119017,87.01092458406175,60.21274870964959
2024-01-02,32.3,32.5,32.3,32.3,9230,86.83316354814981,59.59764663551115
2024-01-03,30.8,30.8,30.8,30.8,302,86.10717613698544,55.055072498610066
2024-01-04,30.8,32.0,30.8,32.0,424,85.42976746130253,57.82460665195492
2024-01-05,32.0,32.3,31.0,31.0,700,82.74891396207573,54.79444359193537
2024-01-08,31.1,32.0,31.0,31.8,3114,81.3178652417915,56.747174781387464
2024-01-09,31.2,31.2,30.0,30.0,11415,84.96377091195626,51.37029972242176
2024-01-10,29.1,29.9,29.1,29.9,1000,85.3697749084472,51.08072879064926
2024-01-11,30.0,30.0,29.0,29.0,700,84.09202119417216,48.43451451692098
2024-01-12,29.2,30.3,29.2,30.0,3614,82.76729049921002,51.44439640714117
2024-01-15,29.3,29.3,29.3,29.3,500,82.58762276997538,49.27614426369639
2024-01-16,29.3,30.0,25.6,30.0,2031,91.14366460055462,51.478515232345956
2024-01-17,30.0,30.0,30.0,30.0,101,89.64773611939253,51.478515232345956
2024-01-18,30.0,30.0,30.0,30.0,0,89.62769313414526,51.478515232345956
2024-01-19,29.0,29.1,27.7,28.2,4700,45.116911004755536,45.17853898037961
2024-01-22,29.0,29.0,29.0,29.0,1801,30.235123664350084,48.21203817866342
2024-01-23,29.0,29.0,29.0,29.0,4036,30.5476655995531,48.21203817866342
2024-01-24,29.9,29.9,29.0,29.0,1003,31.7602478650755,48.21203817866342
2024-01-25,29.0,29.0,29.0,29.0,600,31.920695845576574,48.21203817866342
2024-01-26,29.0,29.0,28.0,29.0,900,22.950286331198512,48.21203817866342
2024-01-29,28.4,28.9,28.0,28.9,1805,35.430179785886224,47.733790760767434
2024-01-30,28.4,28.4,28.4,28.4,501,36.4642491418272,45.31343706978277
2024-01-31,28.4,28.4,28.0,28.0,4700,30.09560697856668,43.4167951603767
2024-02-01,28.0,28.5,27.9,28.5,1503,22.148320712711424,46.43490415997898
2024-02-02,27.7,27.7,27.2,27.2,501,22.184609457496464,40.401010676376934
2024-02-05,29.0,29.0,27.2,28.4,2601,34.06403295296985,47.21895773850008
2024-02-06,28.5,28.9,27.5,27.5,3600,28.776016858229127,43.225065551916586
